count_index,name_item_prop,parsing_day,Нозология,Действующее вещество,Группа товара,Бренд,Производитель,Страна,Форма выпуска,Рецепт,Условия хранения,"Действующее вещество, сборное название","Состав, вес (кратко)",Фармакотерапевтическая группа,Количество в упаковке,Other,nosology_1,nosology_2,nosology_3,nosology_4,nosology_5,active_ingredient_1,active_ingredient_2,active_ingredient_3,active_ingredient_4,active_ingredient_5,active_ingredient_6,active_ingredient_7,active_ingredient_8,active_ingredient_9,active_ingredient_10,active_ingredient_11,product_group_1,product_group_2,product_group_3,product_group_4,product_group_5,product_group_6,product_group_7,product_group_8,product_group_9,product_group_10,product_group_11,product_group_12,product_group_13,product_group_14,product_group_15,product_group_16,product_group_17,product_group_18,product_group_19,product_group_20,product_group_21,product_group_22
53_2023-05-07,Телсартан АМ таблетки 5мг+80мг №28,2023-05-07,['Эссенциальная [первичная] гипертензия'],"['Амлодипин', 'Телмисартан']",[],['Телсартан'],['Dr. Reddys Lab./ Доктор Реддис Лаб.'],['Россия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Амлодипин+Телмисартан'],['5мг+80мг'],['Средства снижающие давление'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54_2023-05-07,Экламиз таблетки 5мг+10мг №30,2023-05-07,['Эссенциальная [первичная] гипертензия'],"['Амлодипин', 'Лизиноприл']","['Экватор', 'Эквакард']",['Экламиз'],"['ООО ""Озон""']",['Россия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Амлодипин+Лизиноприл'],['5мг+10мг'],['Средства снижающие давление'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55_2023-05-07,Валаар таблетки 80мг №28,2023-05-07,"['Эссенциальная [первичная] гипертензия', 'Застойная сердечная недостаточность']",['Валсартан'],"['Валз', 'Вальсакор', 'Диован']",['Валаар'],"['ЗАО ФП ""Оболенское""']",['Россия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Валсартан'],['80мг'],['Средства снижающие давление'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56_2023-05-07,"Периндоприл Плюс индапамид таблетки 2,5мг+8мг №30",2023-05-07,['Эссенциальная [первичная] гипертензия'],"['Индапамид', 'Периндоприл']","['Коперинева', 'Нолипрел']",['Периндоприл Плюс'],"['ООО ""Изварино Фарма""']",['Россия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Индапамид+Периндоприл'],['2.5мг+8мг'],['Средства снижающие давление'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57_2023-05-07,Лизиноприл таблетки 10мг №30,2023-05-07,"['Эссенциальная [первичная] гипертензия', 'Острый инфаркт миокарда', 'Застойная сердечная недостаточность', 'Гломерулярные поражения при сахарном диабете (E10-E14+ с общим четвертым знаком .2)']",['Лизиноприл'],"['Диротон', 'Ирумед', 'Лизинотон', 'Лизигамма', 'Лизипрекс']",['Лизиноприл'],['Teva Pharm. Industries/ Тева Фарм. Предприятие'],['Израиль'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Лизиноприл'],['10мг'],['Средства снижающие давление'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58_2023-05-07,Соталол таблетки 80мг №30,2023-05-07,"['Синдром преждевременного возбуждения', 'Наджелудочковая тахикардия', 'Желудочковая тахикардия', 'Фибрилляция и трепетание предсердий']",['Соталол'],['Сотагексал'],['Соталол'],"['ООО ""Фармасинтез-Тюмень""']",['Россия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Соталол'],['80мг'],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59_2023-05-07,Соталол таблетки 160мг №30,2023-05-07,"['Синдром преждевременного возбуждения', 'Наджелудочковая тахикардия', 'Желудочковая тахикардия', 'Фибрилляция и трепетание предсердий']",['Соталол'],['Сотагексал'],['Соталол'],"['ООО ""Фармасинтез-Тюмень""']",['Россия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Соталол'],['160мг'],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_2023-05-07,Детралекс таблетки 500мг №60,2023-05-07,"['Варикозное расширение вен нижних конечностей с язвой и воспалением', 'Венозная недостаточность (хроническая) (периферическая)', 'Другие уточненные неинфекционные болезни лимфатических сосудов и лимфатических узлов', 'Геморрой и перианальный венозный тромбоз']","['Гесперидин', 'Диосмин']",[],['Детралекс'],['«Лаб. Сервье Индастри» / Les Lab. Servier Ind.'],['Франция'],['Таблетки'],['Без рецепта'],['Не выше 30 С'],['Гесперидин+Диосмин'],['50мг+450мг'],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61_2023-05-07,Липримар таблетки 80мг №30,2023-05-07,"['Инфаркт мозга', 'Чистая гиперхолестеринемия', 'Смешанная гиперлипидемия', 'Стенокардия [грудная жаба]', 'Острый инфаркт миокарда']",['Аторвастатин'],[],['Липримар'],['Pfizer PGM/ Пфайзер'],['Германия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Аторвастатин'],['80мг'],['Гиполипидемические средства (Статины)'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62_2023-05-07,Конкор таблетки 10мг №50,2023-05-07,"['Ишемическая болезнь сердца', 'Эссенциальная [первичная] гипертензия', 'Стенокардия [грудная жаба]', 'Застойная сердечная недостаточность']",['Бисопролол'],[],['Конкор'],['Merck KGaA & Co/ Мерк КГаА энд Ко'],['Германия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Бисопролол'],['10мг'],['Средства снижающие давление'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63_2023-05-07,Дибазол раствор для инъекций 1% ампулы 5мл №10,2023-05-07,[],['Бендазол'],[],['Дибазол'],"['ОАО ""Дальхимфарм""']",['Россия'],['Раствор для инъекций'],['Рецептурный'],['Не выше 25 С'],['Бендазол'],['10мг/мл'],['Средства спазмолитики'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64_2023-05-07,Ортофен мазь 2% 50г,2023-05-07,"['Подагра', 'Миалгия', 'Боль в суставе', 'Серопозитивный ревматоидный артрит', 'Полиартроз']",['Диклофенак'],"['Домашняя аптечка', 'Вольтарен', 'Боль в мышцах', 'Боль в спине', 'Быструмгель', 'Диклофенак', 'Дип Рилиф', 'Диклак', 'Долобене']",['Ортофен'],['АО «ВЕРТЕКС»'],['Россия'],['Мазь для наружного применения'],['Без рецепта'],['Не выше 25 С'],['Диклофенак'],['2%'],['Противовоспалительные и обезболивающие средства (наружные)'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65_2023-05-07,Ибупрофен таблетки 400мг №30,2023-05-07,"['Мигрень', 'Подагра', 'Головная боль', 'Миалгия', 'Боль в суставе']",['Ибупрофен'],"['Жар', 'Бруфен', 'Нурофен', 'Миг']",['Ибупрофен'],"['ООО ""Велфарм""']",['Россия'],['Таблетки'],['Без рецепта'],['Не выше 25 С'],['Ибупрофен'],['400мг'],['Противовоспалительные средства (внутренние)'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66_2023-05-07,Кеторолак раствор для инъекций 30мг ампулы 1мл №10,2023-05-07,"['Миалгия', 'Боль в суставе', 'Другие уточненные изменения зубов и их опорного аппарата', 'Серопозитивный ревматоидный артрит', 'Полиартроз']",['Кеторолак'],"['Вольтарен', 'Дексалгин', 'Кетонал']",['Кеторолак'],"['ООО ""Велфарм""']",['Россия'],['Раствор для инъекций'],['Рецептурный'],['15-25 С'],['Кеторолак'],['30мг/мл'],['Противовоспалительные средства (внутренние)'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67_2023-05-07,Артраксикам крем 50г,2023-05-07,"['Миалгия', 'Боль в суставе', 'Серопозитивный ревматоидный артрит', 'Артрит неуточненный', 'Полиартроз']","['Мелоксикам', 'Перца стручкового настойка']","['Боль в мышцах', 'Боль в спине', 'Долобене']",['Артраксикам'],"['ОАО ""Нижфарм""']",['Россия'],['Крем для наружного применения'],['Без рецепта'],['Не выше 25 С'],['Мелоксикам+Перца стручкового настойка'],['30мг+100мг'],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68_2023-05-07,Бикситор таблетки 90мг №10,2023-05-07,"['Подагра', 'Боль в суставе', 'Серопозитивный ревматоидный артрит', 'Артрит неуточненный', 'Полиартроз']",['Эторикоксиб'],"['Болит зуб', 'Боль в мышцах', 'Боль в спине', 'От боли в суставах']",['Бикситор'],"['АЕТ Лабораториз Прайвет Лимитед/ООО ""Хемофарм""']",['Россия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Эторикоксиб'],['90мг'],['Противовоспалительные средства (внутренние)'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
