count_index,name_item_price,parsing_day,price_withCard,price_withPeriod,price_withoutCard
293_2022-12-28,Аторвастатин таблетки 80мг №30,2022-12-28,424.0,354.0,424.0
294_2022-12-28,"Периндоприл Плюс таблетки 1,25мг+4мг №30",2022-12-28,378.0,313.0,378.0
295_2022-12-28,Лотонел таблетки 10мг №30,2022-12-28,574.0,478.0,574.0
296_2022-12-28,"Эналаприл HЛ таблетки 10мг+12,5мг №20",2022-12-28,114.0,90.0,114.0
297_2022-12-28,Холи-Альфа раствор для инъекций  250 мг/мл ампулы 4мл №5,2022-12-28,469.0,436.0,469.0
298_2022-12-28,Дилтиазем таблетки 90мг №30,2022-12-28,203.0,136.0,203.0
299_2022-12-28,Эдарби таблетки 20мг №28,2022-12-28,719.0,562.0,719.0
300_2022-12-28,Лотонел таблетки 5мг №30,2022-12-28,428.0,356.0,428.0
301_2022-12-28,"Аромасепт карандаш для ингаляций 1,3г",2022-12-28,148.0,118.0,148.0
302_2022-12-28,"Ципромед капли ушные 0,3% флакон 10мл",2022-12-28,150.0,116.0,150.0
303_2022-12-28,Колдрекс МаксГрипп порошок для приготовления раствора для приема внутрь Лимон пакетики №10,2022-12-28,776.0,646.0,776.0
304_2022-12-28,Изопринозин таблетки 500мг №50,2022-12-28,1648.0,1648.0,2353.0
305_2022-12-28,Гроприносин таблетки 500мг №30,2022-12-28,1184.0,831.0,1184.0
306_2022-12-28,"Ринилор таблетка для приготовления раствора 0,2г + растворитель флакон 10мл",2022-12-28,373.0,310.0,373.0
307_2022-12-28,Протаргол 2% спрей флакон 15мл,2022-12-28,194.0,163.0,194.0
308_2022-12-28,Солгар Спирулина капсулы 750мг №80,2022-12-28,2184.0,1867.0,2184.0
309_2022-12-28,Римантадин таблетки 50мг №20,2022-12-28,147.0,118.0,147.0
310_2022-12-28,АцетилРутин 200мг таблетки шипучие №20,2022-12-28,298.0,248.0,298.0
311_2022-12-28,Бромгексин таблетки 8мг №50,2022-12-28,142.0,113.0,142.0
312_2022-12-28,КамеСпрей спрей 50мл,2022-12-28,148.0,118.0,148.0
313_2022-12-28,Горячее питье Комплекс в сезон простуд с витамином С саше со вкусом малины №10,2022-12-28,228.0,188.0,228.0
314_2022-12-28,Изопринозин таблетки 500мг №20,2022-12-28,691.0,691.0,987.0
315_2022-12-28,Фито-Арома Таблетки для горла №50,2022-12-28,163.0,144.0,163.0
316_2022-12-28,Оралсепт спрей флакон 30мл,2022-12-28,463.0,285.0,463.0
317_2022-12-28,Ацетилцистеин лонг 600мг таблетки шипучие №10,2022-12-28,194.0,174.0,194.0
318_2022-12-28,Лазолван рино спрей назальный 82мкг/доза флакон 10мл,2022-12-28,463.0,318.0,463.0
319_2022-12-28,Тилорам таблетки 125мг №6,2022-12-28,657.0,528.0,657.0
320_2022-12-28,Аква марис Спрей назальный флакон 30мл,2022-12-28,405.0,261.0,405.0
321_2022-12-28,Линкас Балм мазь 25г,2022-12-28,262.0,219.0,262.0
322_2022-12-28,Сироп Первоцвета с витамином С флакон 150мл,2022-12-28,167.0,167.0,238.0
323_2022-12-28,Сироп Подорожника Бронхинорм флакон 150мл,2022-12-28,153.0,122.0,153.0
324_2022-12-28,Анаферон детский капли флакон 25мл,2022-12-28,522.0,338.0,522.0
325_2022-12-28,Кандибиотик капли ушные флакон 5мл,2022-12-28,689.0,475.0,689.0
326_2022-12-28,Аджисепт пастилки Классические №24,2022-12-28,214.0,178.0,214.0
327_2022-12-28,Септолете Тотал таблетки для рассасывания Мед+Лимон №16,2022-12-28,265.0,265.0,408.0
328_2022-12-28,Стопгрипан форте порошок для приготовления раствора для приема внутрь Лимон пакетики №10,2022-12-28,572.0,344.0,572.0
329_2022-12-28,Отофа капли ушные флакон 10мл,2022-12-28,194.0,156.0,194.0
330_2022-12-28,Аквалор Актив форте спрей назальный флакон 150мл,2022-12-28,660.0,427.0,660.0
331_2022-12-28,Колдрекс хотрем порошок для приготовления раствора для приема внутрь Лимон пакетики №10,2022-12-28,662.0,398.0,662.0
332_2022-12-28,Граммидин детский спрей флакон 112 доз,2022-12-28,684.0,408.0,684.0
333_2022-12-28,"Назик спрей назальный 0,1мг+5мг/доза флакон 10мл",2022-12-28,320.0,267.0,320.0
334_2022-12-28,Простолор капли назальные 10мл,2022-12-28,248.0,198.0,248.0
335_2022-12-28,"Деринат раствор для местного применения 0,25% флакон 10мл",2022-12-28,443.0,302.0,443.0
336_2022-12-28,"Снуппик капли назальные 0,01% флакон 5мл",2022-12-28,265.0,181.0,265.0
337_2022-12-28,Оциллококцинум гранулы гомеопатические №12,2022-12-28,1172.0,836.0,1172.0
338_2022-12-28,Геделикс капли флакон 50мл,2022-12-28,507.0,354.0,507.0
339_2022-12-28,Прополис-ДН суппозитории №6,2022-12-28,321.0,219.0,321.0
340_2022-12-28,Эхинацея настойка флакон 50мл,2022-12-28,167.0,118.0,167.0
341_2022-12-28,Гриппферон капли 10тыс.МЕ/мл флакон 10мл,2022-12-28,308.0,241.0,308.0
342_2022-12-28,Мукалтин таблетки №20,2022-12-28,107.0,84.0,107.0
343_2022-12-28,Ингавирин капсулы 90мг №10,2022-12-28,846.0,617.0,846.0
344_2022-12-28,Снуп спрей назальный 90мкг/доза флакон 15мл,2022-12-28,118.0,101.0,118.0
345_2022-12-28,"Морелор Ксило спрей назальный 0,1% флакон 15мл",2022-12-28,146.0,128.0,146.0
346_2022-12-28,Граммидин Нео с анестетиком таблетки для рассасывания №18,2022-12-28,534.0,329.0,534.0
347_2022-12-28,"Риномарис спрей назальный 0,1% флакон 15мл",2022-12-28,173.0,141.0,173.0
348_2022-12-28,Ингавирин капсулы 60мг №10,2022-12-28,712.0,595.0,712.0
349_2022-12-28,Терафлю порошок для приготовления раствора для приема внутрь Лимон пакетики №4,2022-12-28,433.0,249.0,433.0
350_2022-12-28,Лизобакт таблетки для рассасывания №30,2022-12-28,439.0,272.0,439.0
351_2022-12-28,Терафлю порошок для приготовления раствора для приема внутрь Лимон пакетики №10,2022-12-28,699.0,417.0,699.0
352_2022-12-28,Колдакт флю плюс капсулы №10,2022-12-28,358.0,232.0,358.0
353_2022-12-28,"Ксилометазолин капли назальные 0,1% флакон 15мл",2022-12-28,38.0,32.0,38.0
354_2022-12-28,Амбробене сироп 15мг/5мл флакон 100мл,2022-12-28,122.0,102.0,122.0
355_2022-12-28,Таблетки от кашля таблетки №20,2022-12-28,90.0,72.0,90.0
356_2022-12-28,"Амбробене раствор для ингаляций 7,5мг/мл флакон 100мл",2022-12-28,168.0,134.0,168.0
357_2022-12-28,Антигриппин таблетки шипучие Малина №10,2022-12-28,494.0,367.0,494.0
358_2022-12-28,Фарингосепт таблетки №20,2022-12-28,354.0,205.0,354.0
359_2022-12-28,Сироп солодки с витамином С флакон 250мл,2022-12-28,101.0,91.0,101.0
360_2022-12-28,Стрепсилс таблетки для рассасывания Ментол+Эвкалипт №24,2022-12-28,369.0,214.0,369.0
361_2022-12-28,Шалфей Бронхоактив таблетки №20,2022-12-28,153.0,108.0,153.0
362_2022-12-28,Терафлю порошок для приготовления раствора для приема внутрь Лимон пакетики №14,2022-12-28,908.0,619.0,908.0
363_2022-12-28,Амброксол таблетки 30мг №30,2022-12-28,150.0,136.0,150.0
364_2022-12-28,Сироп Солодки Легкое дыхание флакон 150мл,2022-12-28,91.0,81.0,91.0
365_2022-12-28,Простудокс порошок для приготовления раствора для приема внутрь Лимон пакетики №10,2022-12-28,411.0,313.0,411.0
366_2022-12-28,Антигриппин взрослый таблетки шипучие №10,2022-12-28,490.0,300.0,490.0
367_2022-12-28,Тилорон-Вертекс таблетки 125мг №6,2022-12-28,536.0,447.0,536.0
368_2022-12-28,Граммидин Нео таблетки для рассасывания №18,2022-12-28,473.0,283.0,473.0
369_2022-12-28,Оксолиновая мазь 0.25% 10г,2022-12-28,90.0,69.0,90.0
370_2022-12-28,Граммидин детский таблетки для рассасывания №18,2022-12-28,508.0,321.0,508.0
371_2022-12-28,Эргоферон таблетки для рассасывания №20,2022-12-28,619.0,407.0,619.0
372_2022-12-28,Стрепсилс таблетки для рассасывания Лимон без сахара №24,2022-12-28,307.0,199.0,307.0
373_2022-12-28,Морская вода спрей флакон 50мл,2022-12-28,204.0,174.0,204.0
374_2022-12-28,Пастилки Блиц Шалфей и Солодка для рассасывания №16,2022-12-28,178.0,148.0,178.0
375_2022-12-28,Пастилки Блиц Эвкалипт и Солодка для рассасывания №16,2022-12-28,178.0,148.0,178.0
376_2022-12-28,Стрепсилс таблетки для рассасывания Детский без сахара Клубника №16,2022-12-28,297.0,203.0,297.0
377_2022-12-28,Виферон-1 суппозитории ректальные 150тысяч МЕ №10,2022-12-28,331.0,276.0,331.0
378_2022-12-28,Линкас сироп флакон 150мл,2022-12-28,343.0,215.0,343.0
379_2022-12-28,"Амброксол раствор для ингаляций 7,5мг/мл флакон 100мл",2022-12-28,136.0,115.0,136.0
380_2022-12-28,"Називин капли назальные 0,025% флакон 10мл",2022-12-28,262.0,178.0,262.0
381_2022-12-28,Бронхонорм сироп флакон 100мл,2022-12-28,112.0,91.0,112.0
382_2022-12-28,Стрепсилс таблетки для рассасывания Витамин С и Апельсин №24,2022-12-28,413.0,344.0,413.0
383_2022-12-28,Стрепсилс таблетки для рассасывания Интенсив Мед+Лимон №24,2022-12-28,510.0,303.0,510.0
384_2022-12-28,Амброксол сироп 15мг/5мл флакон 100мл,2022-12-28,74.0,66.0,74.0
385_2022-12-28,Кипферон суппозитории ректальные/вагинальные №10,2022-12-28,1060.0,851.0,1060.0
386_2022-12-28,Анаферон детский таблетки для рассасывания №20,2022-12-28,403.0,273.0,403.0
387_2022-12-28,Цитовир-3 капсулы №12,2022-12-28,579.0,362.0,579.0
388_2022-12-28,Люгофлю спрей 50мл,2022-12-28,128.0,98.0,128.0
389_2022-12-28,Терафлю экстра порошок для приготовления раствора для приема внутрь Лимон пакетики №10,2022-12-28,839.0,508.0,839.0
390_2022-12-28,"Називин капли назальные 0,01% флакон 5мл",2022-12-28,286.0,191.0,286.0
391_2022-12-28,Спрей для полости рта Эвкалипт 50мл,2022-12-28,148.0,118.0,148.0
392_2022-12-28,Терафлю порошок для приготовления раствора для приема внутрь Лесные ягоды пакетики №10,2022-12-28,854.0,510.0,854.0
393_2022-12-28,Фарингосепт таблетки Лимон №20,2022-12-28,348.0,215.0,348.0
394_2022-12-28,Аджисепт пастилки Мед/лимон №24,2022-12-28,220.0,183.0,220.0
395_2022-12-28,Ингавирин сироп 30мг/5мл флакон 90мл,2022-12-28,891.0,601.0,891.0
396_2022-12-28,"Санорин спрей назальный 0,1% с ментолом и эвкалиптом флакон 10мл",2022-12-28,221.0,151.0,221.0
397_2022-12-28,Аскорил Экспекторант сироп флакон 100мл,2022-12-28,583.0,351.0,583.0
398_2022-12-28,Аскорил Экспекторант сироп флакон 200мл,2022-12-28,765.0,478.0,765.0
399_2022-12-28,"Риномарис спрей назальный 0,05% флакон 15мл",2022-12-28,174.0,119.0,174.0
400_2022-12-28,Бронхо-Дозин со вкусом Малины пастилки №24,2022-12-28,178.0,148.0,178.0
401_2022-12-28,Пантопразол таблетки 40мг №28,2022-12-28,325.0,268.0,325.0
402_2022-12-28,Висмута трикалия дицитрат таблетки 120мг №112,2022-12-28,735.0,612.0,735.0
403_2022-12-28,"Адиарин Регидрокомплекс саше 4,3г №10",2022-12-28,644.0,323.0,644.0
404_2022-12-28,Хофитол раствор для приема внутрь флакон 120мл,2022-12-28,592.0,395.0,592.0
405_2022-12-28,Белластезин таблетки №10,2022-12-28,121.0,87.0,121.0
406_2022-12-28,Орцепол ВМ таблетки №10,2022-12-28,1027.0,732.0,1027.0
407_2022-12-28,Холосас сироп флакон 300г (215мл),2022-12-28,217.0,148.0,217.0
408_2022-12-28,Адеметионин таблетки 400мг №40,2022-12-28,2672.0,2193.0,2672.0
409_2022-12-28,Хайрабезол таблетки 20мг №30,2022-12-28,973.0,608.0,973.0
410_2022-12-28,Гепа комплекс Артишок Премиум 300мг таблетки №60,2022-12-28,398.0,298.0,398.0
411_2022-12-28,Фитомуцил Норм банка 250г,2022-12-28,1265.0,786.0,1265.0
412_2022-12-28,Мебеверин таблетки 135мг №50,2022-12-28,523.0,436.0,523.0
413_2022-12-28,Урцевел капсулы 250мг №100,2022-12-28,1615.0,1348.0,1615.0
414_2022-12-28,Рабепразол капсулы 10мг №28,2022-12-28,339.0,282.0,339.0
