name_item_price,parsing_day,price_withCard,price_withPeriod,price_withoutCard
"Амбробене раствор для ингаляций 7,5мг/мл флакон 100мл",2022-12-28,168.0,134.0,168.0
Антигриппин таблетки шипучие Малина №10,2022-12-28,494.0,367.0,494.0
Фарингосепт таблетки №20,2022-12-28,354.0,205.0,354.0
Сироп солодки с витамином С флакон 250мл,2022-12-28,101.0,91.0,101.0
Стрепсилс таблетки для рассасывания Ментол+Эвкалипт №24,2022-12-28,369.0,214.0,369.0
Шалфей Бронхоактив таблетки №20,2022-12-28,153.0,108.0,153.0
Терафлю порошок для приготовления раствора для приема внутрь Лимон пакетики №14,2022-12-28,908.0,619.0,908.0
Амброксол таблетки 30мг №30,2022-12-28,150.0,136.0,150.0
Сироп Солодки Легкое дыхание флакон 150мл,2022-12-28,91.0,81.0,91.0
Простудокс порошок для приготовления раствора для приема внутрь Лимон пакетики №10,2022-12-28,411.0,313.0,411.0
Антигриппин взрослый таблетки шипучие №10,2022-12-28,490.0,300.0,490.0
Тилорон-Вертекс таблетки 125мг №6,2022-12-28,536.0,447.0,536.0
Граммидин Нео таблетки для рассасывания №18,2022-12-28,473.0,283.0,473.0
Оксолиновая мазь 0.25% 10г,2022-12-28,90.0,69.0,90.0
Граммидин детский таблетки для рассасывания №18,2022-12-28,508.0,321.0,508.0
Эргоферон таблетки для рассасывания №20,2022-12-28,619.0,407.0,619.0
Стрепсилс таблетки для рассасывания Лимон без сахара №24,2022-12-28,307.0,199.0,307.0
Морская вода спрей флакон 50мл,2022-12-28,204.0,174.0,204.0
Пастилки Блиц Шалфей и Солодка для рассасывания №16,2022-12-28,178.0,148.0,178.0
Пастилки Блиц Эвкалипт и Солодка для рассасывания №16,2022-12-28,178.0,148.0,178.0
Стрепсилс таблетки для рассасывания Детский без сахара Клубника №16,2022-12-28,297.0,203.0,297.0
Виферон-1 суппозитории ректальные 150тысяч МЕ №10,2022-12-28,331.0,276.0,331.0
Линкас сироп флакон 150мл,2022-12-28,343.0,215.0,343.0
"Амброксол раствор для ингаляций 7,5мг/мл флакон 100мл",2022-12-28,136.0,115.0,136.0
"Називин капли назальные 0,025% флакон 10мл",2022-12-28,262.0,178.0,262.0
Бронхонорм сироп флакон 100мл,2022-12-28,112.0,91.0,112.0
Стрепсилс таблетки для рассасывания Витамин С и Апельсин №24,2022-12-28,413.0,344.0,413.0
Стрепсилс таблетки для рассасывания Интенсив Мед+Лимон №24,2022-12-28,510.0,303.0,510.0
Амброксол сироп 15мг/5мл флакон 100мл,2022-12-28,74.0,66.0,74.0
Кипферон суппозитории ректальные/вагинальные №10,2022-12-28,1060.0,851.0,1060.0
Анаферон детский таблетки для рассасывания №20,2022-12-28,403.0,273.0,403.0
Цитовир-3 капсулы №12,2022-12-28,579.0,362.0,579.0
Люгофлю спрей 50мл,2022-12-28,128.0,98.0,128.0
Терафлю экстра порошок для приготовления раствора для приема внутрь Лимон пакетики №10,2022-12-28,839.0,508.0,839.0
"Називин капли назальные 0,01% флакон 5мл",2022-12-28,286.0,191.0,286.0
Спрей для полости рта Эвкалипт 50мл,2022-12-28,148.0,118.0,148.0
Терафлю порошок для приготовления раствора для приема внутрь Лесные ягоды пакетики №10,2022-12-28,854.0,510.0,854.0
Фарингосепт таблетки Лимон №20,2022-12-28,348.0,215.0,348.0
Аджисепт пастилки Мед/лимон №24,2022-12-28,220.0,183.0,220.0
Ингавирин сироп 30мг/5мл флакон 90мл,2022-12-28,891.0,601.0,891.0
"Санорин спрей назальный 0,1% с ментолом и эвкалиптом флакон 10мл",2022-12-28,221.0,151.0,221.0
Аскорил Экспекторант сироп флакон 100мл,2022-12-28,583.0,351.0,583.0
Аскорил Экспекторант сироп флакон 200мл,2022-12-28,765.0,478.0,765.0
"Риномарис спрей назальный 0,05% флакон 15мл",2022-12-28,174.0,119.0,174.0
Бронхо-Дозин со вкусом Малины пастилки №24,2022-12-28,178.0,148.0,178.0
Пантопразол таблетки 40мг №28,2022-12-28,325.0,268.0,325.0
Висмута трикалия дицитрат таблетки 120мг №112,2022-12-28,735.0,612.0,735.0
"Адиарин Регидрокомплекс саше 4,3г №10",2022-12-28,644.0,323.0,644.0
Хофитол раствор для приема внутрь флакон 120мл,2022-12-28,592.0,395.0,592.0
Белластезин таблетки №10,2022-12-28,121.0,87.0,121.0
Орцепол ВМ таблетки №10,2022-12-28,1027.0,732.0,1027.0
Холосас сироп флакон 300г (215мл),2022-12-28,217.0,148.0,217.0
Адеметионин таблетки 400мг №40,2022-12-28,2672.0,2193.0,2672.0
Хайрабезол таблетки 20мг №30,2022-12-28,973.0,608.0,973.0
Гепа комплекс Артишок Премиум 300мг таблетки №60,2022-12-28,398.0,298.0,398.0
Фитомуцил Норм банка 250г,2022-12-28,1265.0,786.0,1265.0
Мебеверин таблетки 135мг №50,2022-12-28,523.0,436.0,523.0
Урцевел капсулы 250мг №100,2022-12-28,1615.0,1348.0,1615.0
Рабепразол капсулы 10мг №28,2022-12-28,339.0,282.0,339.0
Алесорб Энтеросорбент Гель+ без вкуса пакет 10г №18,2022-12-28,230.0,230.0,328.0
Алоэ сок флакон 50мл,2022-12-28,113.0,74.0,113.0
Постеризан мазь ректальная 25г,2022-12-28,685.0,490.0,685.0
Симеотик капсулы 40мг №50,2022-12-28,479.0,399.0,479.0
Адиарин Пробио капли флакон 8г,2022-12-28,748.0,468.0,748.0
Холосас сироп флакон 140г (95мл),2022-12-28,135.0,88.0,135.0
Бускопан суппозитории ректальные 10мг №10,2022-12-28,664.0,456.0,664.0
Ребамипид таблетки 100мг №30,2022-12-28,616.0,513.0,616.0
Везикар таблетки 10мг №30,2022-12-28,1212.0,879.0,1212.0
Вазелиновое масло флакон 25мл,2022-12-28,55.0,42.0,55.0
Энтобан капсулы №20,2022-12-28,227.0,165.0,227.0
Соликса-Ксантис таблетки 10мг №30,2022-12-28,761.0,543.0,761.0
Нифурател таблетки 200мг №20,2022-12-28,635.0,528.0,635.0
Пилобакт АМ набор комбинированный таблетки и капсулы №56,2022-12-28,2020.0,1374.0,2020.0
Ланцид капсулы 30мг №30,2022-12-28,612.0,483.0,612.0
Тиотриазолин раствор для инъекций 25мг/мл ампулы 4мл №10,2022-12-28,1812.0,1232.0,1812.0
Эс-Фос раствор для инъекций 50мг/мл ампулы 5мл №5,2022-12-28,1169.0,974.0,1169.0
Проктонис крем 30мл,2022-12-28,360.0,280.0,360.0
Релифипин гель для ректального применения 20г,2022-12-28,907.0,652.0,907.0
Гимекромон таблетки 200мг №50,2022-12-28,481.0,355.0,481.0
Итоприд таблетки 50мг №40,2022-12-28,514.0,428.0,514.0
Салофальк таблетки 500мг №50,2022-12-28,943.0,791.0,943.0
Итоприд таб. 50мг №100,2022-12-28,852.0,710.0,852.0
Тиотриазолин таблетки 200мг №60,2022-12-28,1026.0,719.0,1026.0
Сенна+ таблетки №40,2022-12-28,98.0,78.0,98.0
Салофальк таблетки 500мг №100,2022-12-28,1867.0,1595.0,1867.0
Гепа-мерц концентрат для приготовления раствора для инфузий 5г ампулы 10мл №10,2022-12-28,3402.0,2532.0,3402.0
Слабилен таблетки 5мг №50,2022-12-28,618.0,424.0,618.0
Эзиклен концентрат для приготовления раствора для приема внутрь флакон 176мл №2,2022-12-28,1128.0,804.0,1128.0
Ланцид Кит набор таблетки и капсулы №56,2022-12-28,1247.0,874.0,1247.0
Гутафлос капли флакон 30мл,2022-12-28,357.0,294.0,357.0
Лаеннек раствор для инъекций ампулы 2мл №10,2022-12-28,20628.0,17192.0,20628.0
ТрэвелДрим браслет для детей №2 0720,2022-12-28,636.0,530.0,636.0
Гутафлос капли флакон 15мл,2022-12-28,228.0,188.0,228.0
Омез капсулы 20мг №30,2022-12-28,216.0,118.0,216.0
Уголь биоактивированный таблетки №60,2022-12-28,98.0,88.0,98.0
Эссенциальные фосфолипиды капсулы 1250мг №90,2022-12-28,1198.0,988.0,1198.0
Синбиотик Иммуно капсулы №10,2022-12-28,528.0,468.0,528.0
Микроферменты 10 000 ЕД капсулы №20,2022-12-28,198.0,158.0,198.0
Хофитол таблетки №60,2022-12-28,570.0,354.0,570.0
Тинидазол таблетки 500мг №4,2022-12-28,171.0,135.0,171.0
ФосфолиПлюс капсулы №60,2022-12-28,548.0,448.0,548.0
Экофурил капсулы 200мг №16,2022-12-28,345.0,276.0,345.0
Боботик капли флакон 30мл,2022-12-28,455.0,274.0,455.0
Нольпаза таблетки 20мг №56,2022-12-28,655.0,409.0,655.0
Гепакомб Артишок 300мг капсулы №30,2022-12-28,248.0,178.0,248.0
Нольпаза таблетки 40мг №28,2022-12-28,477.0,287.0,477.0
Урсодезоксихолевая кислота-Вертекс капсулы 250мг №100,2022-12-28,1387.0,1177.0,1387.0
Мотилак таблетки 10мг №30,2022-12-28,558.0,383.0,558.0
Гепатромбин Г мазь ректальная 20г,2022-12-28,550.0,342.0,550.0
Микролакс микроклизма 5мл №4,2022-12-28,518.0,290.0,518.0
Овесол таблетки №40,2022-12-28,371.0,204.0,371.0
Фортранс порошок для приготовления раствора для приема внутрь 64г пакеты №4,2022-12-28,534.0,371.0,534.0
Фитомуцил Норм порошок для приготовления раствора для приема внурь 5г саше №30,2022-12-28,899.0,567.0,899.0
Форлакс порошок для приготовления раствора для приема внутрь 10г пакет №20,2022-12-28,285.0,209.0,285.0
Мебеверин капсулы с пролонгированным высвобождением 200мг №30,2022-12-28,519.0,401.0,519.0
Алесорб с 3-х лет порошок банка 50г,2022-12-28,378.0,328.0,378.0
Экофурил суспензия для приема внутрь 200мг/5мл фл. 90мл,2022-12-28,403.0,335.0,403.0
Олестезин суппозитории ректальные №10,2022-12-28,239.0,185.0,239.0
Экофурил капсулы 100мг №30,2022-12-28,292.0,244.0,292.0
Доктор Изжогин плюс суспензия саше 10мл №10,2022-12-28,258.0,218.0,258.0
Эманера капсулы 40мг №28,2022-12-28,428.0,283.0,428.0
Гептор таблетки 400мг №20,2022-12-28,1275.0,912.0,1275.0
"Глицерин суппозитории ректальные 1,24г №10",2022-12-28,185.0,152.0,185.0
Гептор таблетки 400мг №40,2022-12-28,2454.0,1747.0,2454.0
