count_index,name_item_price,parsing_day,price_withCard,price_withPeriod,price_withoutCard
294_2023-05-07,"Орвирем сироп 0,2% флакон 100мл",2023-05-07,459.0,323.0,459.0
295_2023-05-07,АнвиМакс порошок для приготовления раствора для приема внутрь Лимон пакеты №12,2023-05-07,531.0,383.0,531.0
296_2023-05-07,"Тимоген спрей 0,025% флакон 10мл",2023-05-07,535.0,381.0,535.0
297_2023-05-07,Линкас сироп флакон 150мл,2023-05-07,309.0,244.0,309.0
298_2023-05-07,Аква марис Норм спрей назальный флакон 150мл,2023-05-07,605.0,443.0,605.0
299_2023-05-07,Протаргол 2% раствор 15мл,2023-05-07,194.0,163.0,194.0
300_2023-05-07,Фаринорм Бензидамин форте спрей 15мл,2023-05-07,267.0,222.0,267.0
301_2023-05-07,АнвиМакс порошок для приготовления раствора для приема внутрь Малина пакетики №6,2023-05-07,306.0,210.0,306.0
302_2023-05-07,Сироп Подорожника Бронхинорм флакон 150мл,2023-05-07,153.0,122.0,153.0
303_2023-05-07,Горпилс пастилки Апельсин №24,2023-05-07,155.0,124.0,155.0
304_2023-05-07,"Назик детский спрей назальный 0,05мг+5мг/доза флакон 10мл",2023-05-07,310.0,259.0,310.0
305_2023-05-07,Спрей для очищения и увлажнения носа с Д-пантенолом флакон 50мл,2023-05-07,174.0,143.0,174.0
306_2023-05-07,Бронхо - Дозин со вкусом Апельсина пастилки №24,2023-05-07,178.0,148.0,178.0
307_2023-05-07,Аква марис Экстрасильный спрей назальный флакон 150мл,2023-05-07,608.0,432.0,608.0
308_2023-05-07,Шалфей таблетки для рассасывания №24,2023-05-07,148.0,118.0,148.0
309_2023-05-07,Протаргол 2% спрей флакон 15мл,2023-05-07,194.0,163.0,194.0
310_2023-05-07,Бронхосип сироп на травах для детей с 3-х лет 100мл,2023-05-07,138.0,118.0,138.0
311_2023-05-07,Шалфей таблетки 550мг №20,2023-05-07,153.0,133.0,153.0
312_2023-05-07,АнвиМакс порошок для приготовления раствора для приема внутрь Лимон пакетики №6,2023-05-07,293.0,210.0,293.0
313_2023-05-07,Амброксол таблетки 30мг №20,2023-05-07,109.0,104.0,109.0
314_2023-05-07,Долфин Средство для промывания носа для взрослых пaкетики №30,2023-05-07,596.0,497.0,596.0
315_2023-05-07,Нео - ангин таблетки для рассасывания без сахара Вишня №24,2023-05-07,298.0,248.0,298.0
316_2023-05-07,"Нафтизин капли назальные 0,1% флакон 15мл",2023-05-07,30.0,20.0,30.0
317_2023-05-07,Нео - ангин таблетки для рассасывания №24,2023-05-07,291.0,242.0,291.0
318_2023-05-07,Аква марис Беби спрей назальный флакон 150мл,2023-05-07,611.0,379.0,611.0
319_2023-05-07,Кофасма сироп флакон 200мл,2023-05-07,358.0,269.0,358.0
320_2023-05-07,АнвиМакс порошок для приготовления раствора для приема внутрь Мед/лимон пакетики №6,2023-05-07,304.0,210.0,304.0
321_2023-05-07,Тораксол Солюшн таблетки диспергируемые 60мг №10,2023-05-07,157.0,143.0,157.0
322_2023-05-07,"Риномарис спрей назальный 0,1% флакон 15мл",2023-05-07,177.0,134.0,177.0
323_2023-05-07,Аква марис капли назальные для детей флакон 10мл,2023-05-07,219.0,133.0,219.0
324_2023-05-07,Эвкалипт таблетки для горла №24,2023-05-07,148.0,118.0,148.0
325_2023-05-07,Фарингосепт таблетки №20,2023-05-07,355.0,214.0,355.0
326_2023-05-07,АнвиМакс порошок для приготовления раствора для приема внутрь Малина пакеты №12,2023-05-07,540.0,384.0,540.0
327_2023-05-07,Аквалор Беби капли назальные флакон 15мл,2023-05-07,300.0,201.0,300.0
328_2023-05-07,Тораксол Солюшн таблетки диспергируемые 30мг №10,2023-05-07,133.0,121.0,133.0
329_2023-05-07,АнвиМакс порошок для приготовления раствора для приема внутрь Лимон пакеты №3,2023-05-07,187.0,130.0,187.0
330_2023-05-07,Аква марис Спрей назальный флакон 30мл,2023-05-07,399.0,260.0,399.0
331_2023-05-07,Шалфей Премиум 550мг таблетки №20,2023-05-07,153.0,133.0,153.0
332_2023-05-07,Долфин Устройство для промывания носа для взрослых флакон 240мл + средство №30,2023-05-07,752.0,627.0,752.0
333_2023-05-07,Анаферон детский капли флакон 25мл,2023-05-07,514.0,331.0,514.0
334_2023-05-07,"Ксилометазолин капли назальные 0,05% флакон 15мл",2023-05-07,39.0,37.0,39.0
335_2023-05-07,КамеСпрей спрей 50мл,2023-05-07,148.0,118.0,148.0
336_2023-05-07,Сироп солодки с витамином С флакон 250мл,2023-05-07,101.0,91.0,101.0
337_2023-05-07,"Нафтизин капли назальные 0,1% флакон 15мл",2023-05-07,33.0,23.0,33.0
338_2023-05-07,Фито-Арома Таблетки для горла №50,2023-05-07,163.0,144.0,163.0
339_2023-05-07,Сироп Алтея Грудной смягчающий флакон 150мл,2023-05-07,122.0,101.0,122.0
340_2023-05-07,Панавир Инлайт спрей 40мл,2023-05-07,453.0,332.0,453.0
341_2023-05-07,Горпилс пастилки Лимон №24,2023-05-07,155.0,124.0,155.0
342_2023-05-07,"Амброксол раствор для ингаляций 7,5мг/мл флакон 100мл",2023-05-07,134.0,113.0,134.0
343_2023-05-07,Горячее питье БерриВитС Норд с витамином С и цинком стик 5г №20,2023-05-07,256.0,204.0,256.0
344_2023-05-07,Аква марис Плюс спрей назальный флакон 30мл,2023-05-07,451.0,271.0,451.0
345_2023-05-07,Нафтизин капли назальные 0.05% флакон 15мл,2023-05-07,40.0,27.0,40.0
346_2023-05-07,АнвиМакс порошок для приготовления раствора для приема внутрь Малина пакеты №3,2023-05-07,192.0,132.0,192.0
347_2023-05-07,Морская вода косметическая Магия Черного моря спрей 100мл,2023-05-07,119.0,119.0,238.0
348_2023-05-07,Горпилс пастилки Мед и лимон №24,2023-05-07,155.0,124.0,155.0
349_2023-05-07,Джосет сироп флакон 200мл,2023-05-07,404.0,247.0,404.0
350_2023-05-07,"Оксолиновая мазь 0,25% 10г",2023-05-07,90.0,69.0,90.0
351_2023-05-07,Колдрекс хотрем порошок для приготовления раствора для приема внутрь Лимон пакетики №5,2023-05-07,355.0,235.0,355.0
352_2023-05-07,Люгофлю спрей 50мл,2023-05-07,128.0,98.0,128.0
353_2023-05-07,Лазолван рино спрей назальный 82мкг/доза флакон 10мл,2023-05-07,460.0,314.0,460.0
354_2023-05-07,Ацетилцистеин лонг 600мг таблетки шипучие №10,2023-05-07,194.0,174.0,194.0
355_2023-05-07,Аква марис Беби спрей назальный флакон 50мл,2023-05-07,479.0,264.0,479.0
356_2023-05-07,Стопгрипан форте порошок для приготовления раствора для приема внутрь Лимон пакетики №10,2023-05-07,566.0,403.0,566.0
357_2023-05-07,Лоротрицин Алиум таблетки для рассасывания №12,2023-05-07,517.0,360.0,517.0
358_2023-05-07,Гербион сироп плюща флакон 150мл,2023-05-07,599.0,429.0,599.0
359_2023-05-07,Долфин Устройство детское для промывания носа 120мл + средство №30,2023-05-07,566.0,385.0,566.0
360_2023-05-07,"Снуппик капли назальные 0,01% флакон 5мл",2023-05-07,275.0,189.0,275.0
361_2023-05-07,АнвиМакс порошок для приготовления раствора для приема внутрь Мед/лимон пакетики №3,2023-05-07,190.0,130.0,190.0
362_2023-05-07,Горпилс пастилки Ментол и эвкалипт №24,2023-05-07,155.0,124.0,155.0
363_2023-05-07,Алесорб Энтеросорбент гель без вкуса туба 180г,2023-05-07,348.0,288.0,348.0
364_2023-05-07,Ферместал комплекс ферментов с желчью таблетки №20,2023-05-07,158.0,128.0,158.0
365_2023-05-07,Хофицин Эвалар таблетки 200мг №60,2023-05-07,459.0,320.0,459.0
366_2023-05-07,Нифуроксазид Вертекс капсулы 200мг №28,2023-05-07,290.0,290.0,415.0
367_2023-05-07,Плантолаксин таб. №40,2023-05-07,278.0,228.0,278.0
368_2023-05-07,Смектит со вкусом Карамели суспензия 10г №9,2023-05-07,248.0,198.0,248.0
369_2023-05-07,Эссенциальные фосфолипиды капсулы №30,2023-05-07,448.0,348.0,448.0
370_2023-05-07,Необутин таблетки 100мг №10,2023-05-07,368.0,261.0,368.0
371_2023-05-07,Энтерол порошок для приема внутрь 250мг №20,2023-05-07,956.0,644.0,956.0
372_2023-05-07,Комплекс Метабиотиков капли фл. 100мл,2023-05-07,411.0,411.0,548.0
373_2023-05-07,Новобисмол таблетки 120мг №112,2023-05-07,661.0,551.0,661.0
374_2023-05-07,Доктор Изжогин суспензия флакон 150мл,2023-05-07,238.0,198.0,238.0
375_2023-05-07,Саб симплекс суспензия для приема внутрь флакон 30мл,2023-05-07,496.0,345.0,496.0
376_2023-05-07,Ихтиол суппозитории ректальные №10,2023-05-07,94.0,71.0,94.0
377_2023-05-07,Алесорб Энтеросорбент гель Клубника туба 180г,2023-05-07,348.0,288.0,348.0
378_2023-05-07,Пассажикс таблетки жевательные 10мг №10,2023-05-07,214.0,165.0,214.0
379_2023-05-07,Метронидазол таблетки 250мг №20,2023-05-07,93.0,83.0,93.0
380_2023-05-07,Метоклопрамид таблетки 10мг №56,2023-05-07,41.0,38.0,41.0
381_2023-05-07,"Пикосульфат натрия 7,5мг/мл капли флакон 25мл",2023-05-07,310.0,258.0,310.0
382_2023-05-07,Адеметионин таблетки 400мг №40,2023-05-07,2417.0,1938.0,2417.0
383_2023-05-07,Хофицин Эвалар таб. 200мг №180,2023-05-07,1048.0,758.0,1048.0
384_2023-05-07,Сорбикум таблетки №30,2023-05-07,184.0,143.0,184.0
385_2023-05-07,Ульблок капсулы 20мг №28,2023-05-07,490.0,336.0,490.0
386_2023-05-07,Венапрокт Алиум суппозитории ректальные 250мг №10,2023-05-07,576.0,374.0,576.0
387_2023-05-07,Необутин ретард таблетки 300мг №20,2023-05-07,662.0,479.0,662.0
388_2023-05-07,Ретч таблетки 50мг №40,2023-05-07,484.0,337.0,484.0
389_2023-05-07,Фитолакс таблетки №40,2023-05-07,479.0,326.0,479.0
390_2023-05-07,Фосфалюгель гель для приема внутрь пакет №6,2023-05-07,289.0,174.0,289.0
391_2023-05-07,Хофит детокс раствор для приема внутрь флакон 150мл,2023-05-07,378.0,268.0,378.0
392_2023-05-07,Урсодезоксихолевая кислота Вертекс капсулы 250мг №50,2023-05-07,773.0,665.0,773.0
393_2023-05-07,Энзистал таблетки №40,2023-05-07,372.0,265.0,372.0
394_2023-05-07,Тиберал таблетки 500мг №10,2023-05-07,1091.0,796.0,1091.0
395_2023-05-07,Маалокс суспензия флакон 250мл,2023-05-07,566.0,397.0,566.0
396_2023-05-07,Необутин ретард таблетки 300мг №60,2023-05-07,1308.0,991.0,1308.0
397_2023-05-07,Магния сульфат порошок для приготовления раствора для приема внутрь 25г №1,2023-05-07,38.0,34.0,38.0
398_2023-05-07,Лоперамид капсулы 2мг №10,2023-05-07,36.0,34.0,36.0
399_2023-05-07,Гепакомб Детокс порошок 6г №10,2023-05-07,448.0,398.0,448.0
400_2023-05-07,Ковирвин (AB21 D+) капсулы №30,2023-05-07,940.0,940.0,1105.0
401_2023-05-07,Белый сорбент Экстра таблетки №80,2023-05-07,244.0,244.0,348.0
402_2023-05-07,Орцепол ВМ таблетки №10,2023-05-07,1045.0,757.0,1045.0
403_2023-05-07,Проктонис крем 30мл,2023-05-07,360.0,280.0,360.0
404_2023-05-07,Итоприд таблетки 50мг №100,2023-05-07,853.0,708.0,853.0
405_2023-05-07,Висмута трикалия дицитрат таблетки 120мг №112,2023-05-07,771.0,645.0,771.0
406_2023-05-07,Урдокса таблетки 500мг №50,2023-05-07,2007.0,1704.0,2007.0
407_2023-05-07,Фестал таблетки №20,2023-05-07,238.0,152.0,238.0
408_2023-05-07,Максилак Бэби капли флакон 8мл,2023-05-07,866.0,722.0,866.0
409_2023-05-07,Моделакс - Н раствор ректальный 5мл №4,2023-05-07,403.0,313.0,403.0
410_2023-05-07,Нифурал капсулы 200мг №16,2023-05-07,492.0,410.0,492.0
411_2023-05-07,Апсорбин порошок банка 50г,2023-05-07,284.0,284.0,379.0
412_2023-05-07,Облепиховое масло суппозитории ректальные 500мг №10,2023-05-07,149.0,117.0,149.0
413_2023-05-07,Ретч таблетки 50мг №70,2023-05-07,716.0,519.0,716.0
