count_index,name,price_withCard,price_withPeriod,price_withoutCard,allowOnlinePayment,isInStock,name_latin,bonuses,averageRating,isAvailable,allowDelivery,isRecipe,group,parsing_day_x,Nosology,Active_ingredient,Product_Group,Brand,Manufacturer,Country,Form_release,Form_release_common,Prescription,Conditions_of_storage,Active_ingredient_compound_name_composition,weight_briefly,Pharmacotherapeutic_group
260_2022-12-28,Мельдоний капсулы 250мг №40 Южфарм,348.0,290.0,348.0,0,1,meldonij_kaps_250mg_40,0.0,0.0,1,1,0,serdechnososudistaya,2022-12-28,"Инфаркт мозга, Психическое и поведенческое расстройство, вызванное употреблением алкоголя. Абстинентное состояние, Окклюзии сосудов сетчатки, Фоновая ретинопатия и ретинальные сосудистые изменения, Ретинальное кровоизлияние",Мельдоний ,Not value,Мельдоний,"ООО ""Южфарм""",Россия,Капсулы для приема внутрь,Капсулы,Без рецепта,Не выше 25 С,Мельдоний ,250мг,Not value
261_2022-12-28,Церепро капсулы 400мг №56,2209.0,1611.0,2209.0,0,1,cerepro_kapsuly_400mg_56,0.0,0.0,1,0,1,serdechnososudistaya,2022-12-28,"Сосудистая деменция, Инфаркт мозга, Внутричерепная травма",Холина альфосцерат,"Таблетки для  памяти, Для памяти",Церепро,"ОАО ""Верофарм""",Россия,Капсулы для приема внутрь,Капсулы,Рецептурный,Не выше 25 С,Холина альфосцерат,400мг,Средства улучшающие мозговое кровообращение
262_2022-12-28,Мельдоний капсулы 500мг №60 Озон,802.0,623.0,802.0,1,1,meldonij_kapsuly_500mg_60,0.0,0.0,1,1,0,serdechnososudistaya,2022-12-28,"Инфаркт мозга, Психическое и поведенческое расстройство, вызванное употреблением алкоголя. Абстинентное состояние, Окклюзии сосудов сетчатки, Фоновая ретинопатия и ретинальные сосудистые изменения, Ретинальное кровоизлияние",Мельдоний ,Not value,Мельдоний,"ООО ""Озон""",Россия,Капсулы для приема внутрь,Капсулы,Без рецепта,Не выше 25 С,Мельдоний ,500мг,Прочие средства в кардиологии
263_2022-12-28,Эналаприл таблетки 20мг №20,149.0,130.0,149.0,0,1,enalapril_tabletki_20mg_20,0.5,0.0,1,0,1,serdechnososudistaya,2022-12-28,"Эссенциальная первичная гипертензия, Реноваскулярная гипертензия, Нестабильная стенокардия, Острый инфаркт миокарда, Застойная сердечная недостаточность",Эналаприл,Not value,Эналаприл,"ООО ""Озон""",Россия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Эналаприл,20мг,Средства снижающие давление
264_2022-12-28,Бисопролол таблетки 10мг №30,168.0,160.0,168.0,0,1,bisoprolol_tabletki_10mg_30,13.0,0.0,1,0,1,serdechnososudistaya,2022-12-28,"Эссенциальная первичная гипертензия, Стенокардия грудная жаба, Застойная сердечная недостаточность",Бисопролол,Not value,Бисопролол,АО «ВЕРТЕКС»,Россия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Бисопролол,10мг,Средства снижающие давление
265_2022-12-28,Фозиноприл таблетки 20мг №30,579.0,473.0,579.0,0,1,fozinopril_tabletki_20mg_30,37.0,0.0,1,0,1,serdechnososudistaya,2022-12-28,"Эссенциальная первичная гипертензия, Застойная сердечная недостаточность",Фозиноприл,Not value,Фозиноприл,"ООО ""Изварино Фарма""",Россия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Фозиноприл,20мг,Средства снижающие давление
266_2022-12-28,Фуросемид раствор для инъекций 10мг/мл ампулы 2мл №10,60.0,52.0,60.0,0,1,furosemid_rastvor_dlya_inekcij_1_ampuly_2ml_10,0.0,0.0,1,0,1,serdechnososudistaya,2022-12-28,Эссенциальная первичная гипертензия,Фуросемид,Not value,Фуросемид,"ОАО ""Дальхимфарм""",Россия,Раствор для инъекций,Растворы,Рецептурный,Не выше 25 С,Фуросемид,10мг/мл,Мочегонные средства (Диуретики)
267_2022-12-28,"Юперио таблетки 100мг (51,4мг+48,6мг) №28",2637.0,2100.0,2637.0,0,1,yuperio_tabletki_100mg_28,44.0,5.0,1,0,1,serdechnososudistaya,2022-12-28,"Эссенциальная первичная гипертензия, Застойная сердечная недостаточность","Валсартан, Сакубитрил",Not value,Юперио,Novartis Pharma AG/ Новартис Фарма,Швейцария,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Валсартан+Сакубитрил,51.4мг+48.6мг,Средства снижающие давление
268_2022-12-28,Троксерутин капсулы 300мг №50,486.0,405.0,486.0,1,1,trokserutin_kapsuly_300mg_50,0.0,0.0,1,1,0,serdechnososudistaya,2022-12-28,"Геморрой, Диабетическая ретинопатия (E10-E14+ с общим четвертым знаком .3), Периферическая ангиопатия при болезнях, классифицированных в других рубриках, Флебит и тромбофлебит поверхностных сосудов нижних конечностей, Варикозное расширение вен нижних конечностей",Троксерутин,Not value,Троксерутин,"ООО ""Пранафарм""",Россия,Капсулы для приема внутрь,Капсулы,Без рецепта,Не выше 25 С,Троксерутин,300мг,Венотонизирующие внутренние средства
269_2022-12-28,Тримектал МВ таблетки 35мг №60,719.0,599.0,719.0,0,1,trimektal_mv_tabletki_35mg_60,59.0,0.0,1,0,1,serdechnososudistaya,2022-12-28,Стенокардия грудная жаба,Триметазидин,Not value,Тримектал,АО «ВЕРТЕКС»,Россия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Триметазидин,35мг,Прочие средства в кардиологии
270_2022-12-28,Амлодипин таблетки 5мг №30,136.0,129.0,136.0,0,1,amlodipin_tab_5mg_30,0.0,0.0,1,0,1,serdechnososudistaya,2022-12-28,"Эссенциальная первичная гипертензия, Стенокардия грудная жаба, Нестабильная стенокардия, Стенокардия с документально подтвержденным спазмом",Амлодипин,Not value,Амлодипин,"ООО ""Велфарм""",Россия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Амлодипин,5мг,Not value
