count_index,name,price_withCard,price_withPeriod,price_withoutCard,allowOnlinePayment,isInStock,name_latin,bonuses,averageRating,isAvailable,allowDelivery,isRecipe,group,parsing_day_x,Nosology,Active_ingredient,Product_Group,Brand,Manufacturer,Country,Form_release,Form_release_common,Prescription,Conditions_of_storage,Active_ingredient_compound_name_composition,weight_briefly,Pharmacotherapeutic_group
94_2023-05-07,Доктор Перец Лейкопластырь перцовый10х18см перфорированный №1,63.0,51.0,63.0,1,1,plastyr_doktor_perec_percovyj10h18sm_perforirovannyj,2.0,5.0,1,1,0,obezbolivayushchie,2023-05-07,,Not value,"Аптечка путешественника, Вольтарен, Боль в мышцах, Боль в спине, Быструмгель, Дип Рилиф",Верофарм,"ОАО ""Верофарм""",Россия,Пластырь,Пластырь,Not value,Обычный,Not value,Отсутствует,Not value
95_2023-05-07,Колдакт с витмином С таблетки №10,249.0,249.0,385.0,1,1,koldakt_s_vitminom_s_tabletki_10,0.0,5.0,1,1,0,obezbolivayushchie,2023-05-07,"Головная боль, Острый назофарингит насморк, Острый синусит, Острая инфекция верхних дыхательных путей неуточненная, Грипп, вызванный идентифицированным вирусом гриппа","Парацетамол, Фенилэфрин, Хлорфенамин","Простуда, Ринза, Фервекс",Колдакт,Ranbaxy Lab. Ltd/ Ранбакси,Индия,Таблетки,Таблетки,Без рецепта,Не выше 25 С,Парацетамол+Фенилэфрин+Хлорфенамин,650мг+10мг+4мг,Противопростудные комплексы
96_2023-05-07,Колдакт флю плюс капсулы №10,354.0,212.0,354.0,1,1,koldakt_flyu_plyus_kapsuly_10,0.0,5.0,1,1,0,obezbolivayushchie,2023-05-07,"Острая инфекция верхних дыхательных путей неуточненная, Грипп, вызванный идентифицированным вирусом гриппа, Лихорадка неясного происхождения","Парацетамол, Фенилэфрин, Хлорфенамин","Домашняя аптечка, Аптечка путешественника, Простуда, Ринза, Фервекс",Колдакт,Ranbaxy Lab. Ltd/ Ранбакси,Индия,Капсулы,,Без рецепта,Не выше 25 С,Парацетамол+Фенилэфрин+Хлорфенамин,200мг+25мг+8мг,Противопростудные комплексы
97_2023-05-07,Лейкопластырь перцовый 10х18см перфорированный,54.0,42.0,54.0,1,1,plast_med_lejkoplastyr_percovyj_perforirovannyj_10h18sm,3.0,5.0,1,1,0,obezbolivayushchie,2023-05-07,,Not value,"Домашняя аптечка, Вольтарен, Боль в мышцах, Боль в спине, От кашля, Быструмгель, Дип Рилиф",Plast Med/Пласт Мед,"Чангжоу Хуалиань Хэлс ДрессингКо., ЛТД",Китай,Пластырь,Пластырь,Not value,Обычный,Not value,Отсутствует,Not value
98_2023-05-07,Нимесулид таблетки 100мг №30,233.0,192.0,233.0,1,1,nimesulid_tabletki_100mg_30,0.0,0.0,1,1,0,obezbolivayushchie,2023-05-07,"Миалгия, Боль в суставе, Другие уточненные изменения зубов и их опорного аппарата, Серопозитивный ревматоидный артрит, Артрит неуточненный",Нимесулид,"Болит зуб, Жар, Боль в мышцах, Боль в спине, Найз, Нимесил",Нимесулид,"ООО ""Велфарм""",Россия,Таблетки,Таблетки,Без рецепта,Не выше 25 С,Нимесулид,100мг,Противовоспалительные средства (внутренние)
99_2023-05-07,Скипидарная мазь 25г,46.0,35.0,46.0,0,1,skipidarnaya_maz_25g,2.0,0.0,1,1,0,obezbolivayushchie,2023-05-07,"Миалгия, Боль в суставе, Серопозитивный ревматоидный артрит, Остеохондроз позвоночника, Радикулопатия",Скипидар,Not value,Скипидарная мазь,"ОАО ""Самарамедпром""",Россия,Мазь для наружного применения,Мазь,Без рецепта,Не выше 25 С,Скипидар,20г,Местнораздражающие средства
100_2023-05-07,Эмла крем 5г №5,2326.0,1776.0,2326.0,1,1,emla_krem_5g_5,0.0,0.0,1,1,0,obezbolivayushchie,2023-05-07,"Варикозное расширение вен нижних конечностей с язвой и воспалением, Подготовительные процедуры для последующего лечения, не классифицированные в других рубриках","Лидокаин, Прилокаин",Not value,Эмла,Aspen Pharma Trading Ltd./ Аспен Фарма Трейдинг Лтд.,Швеция,Крем для наружного применения,Крем,Без рецепта,Не выше 30 С,Лидокаин+Прилокаин,2.5%+2.5%,Средства для анестезии
101_2023-05-07,Ибупрофен гель 5% 50г,94.0,90.0,94.0,1,1,ibuprofen_gel_5_50g,4.0,5.0,1,0,0,obezbolivayushchie,2023-05-07,"Подагра, Миалгия, Боль в суставе, Серопозитивный ревматоидный артрит, Псориатические и энтеропатические артропатии",Ибупрофен,"Домашняя аптечка, Вольтарен, Боль в мышцах, Боль в спине, Быструмгель, Дип Рилиф, Диклак, Долобене",Ибупрофен,АО «ВЕРТЕКС»,Россия,Гель для наружного применения,Гель,Без рецепта,Не выше 25 С,Ибупрофен,5%,Противовоспалительные и обезболивающие средства (наружные)
102_2023-05-07,Камфорное масло флакон пластиковый 30мл,54.0,34.0,54.0,1,1,kamfornoe_maslo_flakon_plastikovyj_30ml,0.0,0.0,1,1,0,obezbolivayushchie,2023-05-07,"Миозит, Застойная сердечная недостаточность, Бактериальная пневмония, не классифицированная в других рубриках, Дыхательная недостаточность, не классифицированная в других рубриках, Декубитальная язва",Камфора,Not value,Камфорное масло,"ОАО ""Самарамедпром""",Россия,Масло для наружного применения,Масло,Без рецепта,15-25 С,Камфора,10%,Not value
103_2023-05-07,Седальгин плюс таблетки №10,278.0,164.0,278.0,1,1,sedalgin_plyus_tabletki_10,6.0,5.0,1,1,0,obezbolivayushchie,2023-05-07,"Мигрень, Головная боль, Миалгия, Боль в суставе, Острая инфекция верхних дыхательных путей неуточненная","Кофеин, Метамизол натрия, Тиамин (В1)","Домашняя аптечка, Аптечка путешественника, Болит голова, Пенталгин, Нурофен, Миг, Некст, Солпадеин, Спазмалгон, Баралгин, Ревалгин, Спазган, Темпалгин",Седальгин,Actavis Group/Актавис,Россия,Таблетки,Таблетки,Без рецепта,Не выше 25 С,Кофеин+Тиамин (В1)+Метамизол натрия,50мг+38.75мг+500мг,Средства от боли
