name_item,href_name,price
"Вироксинол спрей-гель для носа, 10мл",https://vitaexpress.ru/product/viroksinol_sprey_gel_dlya_nosa_10ml/?origin=catalog,315.0
"Витаргол раствор для приема внутрь, 15мл",https://vitaexpress.ru/product/vitargol_rastvor_d_priema_vnutr_bad_15ml/?origin=catalog,268.0
"Витаргол Форте спрей, 15мл",https://vitaexpress.ru/product/vitargol_forte_sprey_15ml/?origin=catalog,419.0
"Витаргол Форте спрей для горла, 15мл",https://vitaexpress.ru/product/vitargol_forte_sprey_d_gorla_15ml/?origin=catalog,419.0
"Галазолин капли 0.05%, 10мл",https://vitaexpress.ru/product/galazolin_kapli_nazalnye_0_05_10ml/?origin=catalog,31.0
"Галазолин капли 0.1%, 10мл",https://vitaexpress.ru/product/galazolin_kapli_0_1_10ml/?origin=catalog,35.0
"Геделикс капли д/приема внутрь, 50мл",https://vitaexpress.ru/product/gedeliks_kapli_d_priema_vnutr_50ml/?origin=catalog,535.0
"Геделикс сироп, 100мл",https://vitaexpress.ru/product/gedeliks-sirop-ot-kashlya-100ml/?origin=catalog,447.0
"Геделикс сироп, 200мл",https://vitaexpress.ru/product/gedeliks_sirop_200ml/?origin=catalog,860.0
"Гексализ таблетки для рассасывания, №30",https://vitaexpress.ru/product/geksaliz-tab-d-rassas-30/?origin=catalog,374.0
"Гексаспрей аэроз. д/местн. прим. 2,5%, 30г",https://vitaexpress.ru/product/geksasprey-aeroz-2-5-30g-d-mestn-primeneniya/?origin=catalog,419.0
"Гексо Бронхо сироп малина, 150мл",https://vitaexpress.ru/product/geksoral-sirop-ekstra-bronkho-150-ml/?origin=catalog,269.0
"Гексорал раствор д/местн. прим. 0,1%, 200мл",https://vitaexpress.ru/product/geksoral-r-r-d-mest-primeneniya-0-1-200ml/?origin=catalog,464.0
"Гексорал Табс классик таблетки для рассасывания апельсин, №16",https://vitaexpress.ru/product/geksoral-tabs-klassik-tab-d-rassas-16-apelsin/?origin=catalog,237.0
"Гексорал Табс классик  таблетки для рассасывания лимон, №16",https://vitaexpress.ru/product/geksoral_tabs_klassik_tab_d_rassas_16_limon/?origin=catalog,239.0
"Гексорал Табс классик таблетки для рассасывания мёд-лимон, №16",https://vitaexpress.ru/product/geksoral-tabs-klassik-tab-d-rassas-16-myed-limon/?origin=catalog,259.0
"Гексорал Табс таблетки для рассасывания без сахара, №20",https://vitaexpress.ru/product/geksoral-tabs-b-sakhara-tab-d-rassas-20/?origin=catalog,319.0
"Гексорал табс экспресс таблетки для рассасывания б/сахара с маслом мяты перечной, №16",https://vitaexpress.ru/product/geksoral_tabs_ekspress_tab__drassas__bsakhara_1_5mg_5mg__16/?origin=catalog,281.0
"Гелангин Нова раствор д/местн. прим. 0,1%, 200мл",https://vitaexpress.ru/product/gelangin_nova_rastvor_dlya_mestnogo_primeneniya_0_1_200_ml/?origin=catalog,412.0
"Гелангин Флекс аэроз. д/местн. прим. 0,2%, 40мл",https://vitaexpress.ru/product/gelangin_fleks_aerozol_0_2_40ml/?origin=catalog,445.0
"Гербион плющ таблетки для рассасывания 35мг, №16",https://vitaexpress.ru/product/gerbion_plyushch_tabletki_d_rassas_35mg_16/?origin=catalog,246.0
"Гербион сироп первоцвета, 150мл",https://vitaexpress.ru/product/gerbion_sirop_pervotsveta_150ml/?origin=catalog,395.0
"Гербион сироп плюща, 150мл",https://vitaexpress.ru/product/gerbion_sirop_plyushcha_150ml/?origin=catalog,503.0
"Гербион сироп подорожника, 150мл",https://vitaexpress.ru/product/gerbion_sirop_podorozhnika_150ml/?origin=catalog,359.0
"Гирель таблетки для рассасывания, №50",https://vitaexpress.ru/product/girel_tab_podyazych_gomeopat_50/?origin=catalog,521.0
"Гомеовокс таблетки п/о, №100",https://vitaexpress.ru/product/gomeovoks_tabletki_100/?origin=catalog,879.0
"Гомеовокс таблетки п/о, №60",https://vitaexpress.ru/product/gomeovoks-tab-p-o-gomeopat-60/?origin=catalog,560.0
"Горпилс пастилки мед-лимон, №24",https://vitaexpress.ru/product/gorpils_pastilki_med_limon_24/?origin=catalog,129.0
"Горчичник-пакет Сарепта, №20",https://vitaexpress.ru/product/gorchichnik_paket_sarepta_20/?origin=catalog,49.0
"Грамицидин С Реневал таблетки для рассасывания 1,5мг, №30",https://vitaexpress.ru/product/gramitsidin_s_reneval_tabletki_dlya_rassasyvaniya_1_5mg_30/?origin=catalog,338.0
"Граммидин детский спрей д/местн. прим. 0,03мг+0,1мг/доза, 112доз",https://vitaexpress.ru/product/grammidin_sprey_detskiy_0_03_mg_0_1mg_doza_112_doz/?origin=catalog,521.0
"Граммидин детский таблетки для рассасывания, №18",https://vitaexpress.ru/product/grammidin-detskiy-tab-d-rassas-18/?origin=catalog,489.0
"Граммидин НЕО с анестетиком таблетки для рассасывания, №18",https://vitaexpress.ru/product/grammidin_neo_s_anestetikom_tab_d_rassas_18/?origin=catalog,413.0
"Граммидин НЕО таблетки для рассасывания, №18",https://vitaexpress.ru/product/grammidin_neo_tab_d_rassas_18/?origin=catalog,359.0
"Граммидин с анестетиком спрей д/местн. прим., 112 доз",https://vitaexpress.ru/product/grammidin_s_anestetikom_sprey_112_doz/?origin=catalog,439.0
"Граммидин спрей д/местн. прим. 0,06мг+0,1мг/доза, 112доз",https://vitaexpress.ru/product/grammidin_sprey_0_06_mg_0_1mg_doza_112_doz_fl/?origin=catalog,447.0
"ГриппоФлю Экстра порошок д/р-ра для приема внутрь лимон, №3",https://vitaexpress.ru/product/grippoflyu_ekstra_poroshok_d_prig_r_ra_d_pr_vnutr_limon_3/?origin=catalog,159.0
"Гриппофлю экстра порошок д/р-ра для приема внутрь лимон, №8",https://vitaexpress.ru/product/grippoflyu_ekstra_por_d_prig_r_ra_d_pr_vnutr_8_pak_limon/?origin=catalog,320.0
"Грудной эликсир, 25мл",https://vitaexpress.ru/product/grudnoy_eliksir_25ml/?origin=catalog,83.0
"Грудной эликсир, 25мл Тульская ф.ф-ка.",https://vitaexpress.ru/product/grudnoy-eliksir-25ml-14519/?origin=catalog,49.0
"Джосет Актив таблетки покрыт. п/о, №20",https://vitaexpress.ru/product/dzhoset_aktiv_tabletki_20/?origin=catalog,330.0
"Джосет сироп, 100мл",https://vitaexpress.ru/product/dzhoset-sirop-100ml/?origin=catalog,234.0
"Джосет сироп, 200мл",https://vitaexpress.ru/product/dzhoset-sirop-200ml/?origin=catalog,333.0
"Доктор МОМ пастилки с ананасом, №20",https://vitaexpress.ru/product/doktor-mom-past-ot-kashlya-20-ananas/?origin=catalog,175.0
"Доктор МОМ пастилки с апельсином, №20",https://vitaexpress.ru/product/doktor-mom-past-ot-kashlya-20-apelsin/?origin=catalog,158.4
"Доктор МОМ пастилки с клубникой, №20",https://vitaexpress.ru/product/doktor-mom-past-ot-kashlya-20-klubnika/?origin=catalog,199.0
"Доктор МОМ пастилки с лимоном, №20",https://vitaexpress.ru/product/doktor-mom-past-ot-kashlya-20-limon/?origin=catalog,140.0
"Доктор МОМ пастилки с малиной, №20",https://vitaexpress.ru/product/doktor-mom-past-ot-kashlya-20-malina/?origin=catalog,140.0
"Доктор Мом пастилки фруктовые, №20",https://vitaexpress.ru/product/doktor-mom-past-ot-kashlya-20-fruktovye/?origin=catalog,269.0
"Доктор МОМ пастилки ягодные, №20",https://vitaexpress.ru/product/doktor_mom_pastilki_yagodnye_20/?origin=catalog,175.0
"Доктор МОМ сироп, 100мл",https://vitaexpress.ru/product/doktor-mom-sirop-100ml/?origin=catalog,263.0
"Доктор МОМ сироп, 150мл",https://vitaexpress.ru/product/doktor_mom_sirop_150ml/?origin=catalog,350.0
"Доктор МОМ Фито мазь д/наружн. прим., 20г",https://vitaexpress.ru/product/doktor_mom_kold_rab_maz_d_nar_prim_20g/?origin=catalog,246.0
"ДОЛФИН Средство для промывания носоглотки пакет детский, №30 Алвоген",https://vitaexpress.ru/product/dolfin_sredstvo_dlya_promyvaniya_nosoglotki_paket_detskiy_30/?origin=catalog,469.0
"Долфин средство для промывания носоглотки пакет для взрослых, №30",https://vitaexpress.ru/product/dolfin_d_promyvaniya_nosoglotki_paket_30/?origin=catalog,491.0
"ДОЛФИН устройство д/промывания носоглотки+пакет, №30",https://vitaexpress.ru/product/dolfin_ustroystvo_d_promyvaniya_nosoglotki_paket_30/?origin=catalog,679.0
"Долфин устройство д/промывания носоглотки+пакет детский, №30 Алвгоне",https://vitaexpress.ru/product/dolfin_ustroystvo_d_promyvaniya_nosoglotki_paket_detskiy_30/?origin=catalog,537.0
"Доритрицин таблетки для рассасывания, №10 Медице",https://vitaexpress.ru/product/doritritsin_tabletki_d_rassas_10/?origin=catalog,399.0
"Дуоколд порошок д/р-ра для приема внутрь (день+ночь) клюква без сахара, №3+№1",https://vitaexpress.ru/product/duokold_poroshok_dlya_prig_r_ra_pakety_den_noch_klyukva_3_1/?origin=catalog,220.0
"Дуоколд порошок д/р-ра для приема внутрь день/ночь клюква без сахара, №6+№2",https://vitaexpress.ru/product/duokold_poroshok_dlya_prig_r_ra_pakety_klyukva_6_2/?origin=catalog,296.0
"Дуоколд порошок д/р-ра для приема внутрь (день+ночь) клюква без сахара, №9+№3",https://vitaexpress.ru/product/duokold_poroshok_dlya_prig_r_ra_pakety_den_noch_klyukva_9_3/?origin=catalog,364.0
"Дуоколд порошок д/р-ра для приема внутрь (день+ночь) лимон без сахара, №3+№1",https://vitaexpress.ru/product/duokold_poroshok_dlya_prig_r_ra_pakety_den_noch_limon_3_1/?origin=catalog,220.0
"Дуоколд порошок д/р-ра для приема внутрь (день+ночь) лимон без сахара, №6+№2",https://vitaexpress.ru/product/duokold_poroshok_dlya_prig_r_ra_pakety_den_noch_limon_6_2/?origin=catalog,296.0
"Дуоколд порошок д/р-ра для приема внутрь (день+ночь) лимон без сахара, №9+№3",https://vitaexpress.ru/product/duokold_poroshok_dlya_prig_r_ra_pakety_den_noch_limon_9_3/?origin=catalog,369.0
"Дыши масло в сезон простуд для детей, 10мл",https://vitaexpress.ru/product/dyshi_maslo_v_sezon_prostud_dlya_detey_10ml_174208/?origin=catalog,359.0
"Дыши масло-спрей в сезон простуд для детей, 30мл Биосфера",https://vitaexpress.ru/product/dyshi_maslo_sprey_v_sezon_prostud_dlya_detey_maslo_30ml/?origin=catalog,383.0
"Дыши пластырь на одежду для ингалиций, №5",https://vitaexpress.ru/product/dyshi-plastyr-na-odezhdu-d-ingalyatsiy-5/?origin=catalog,277.0
"Дыши пластырь на одежду для ингаляций, №10",https://vitaexpress.ru/product/dyshi_plastyr_na_odezhdu_d_ingalyatsiy_10/?origin=catalog,549.0
"Звездочка Лор спрей д/местн. прим. 0,15%, 30мл",https://vitaexpress.ru/product/zvezdochka_lor_sprey_0_15_30ml/?origin=catalog,323.0
"Звездочка Ноз спрей 0.1%, 15мл",https://vitaexpress.ru/product/zvezdochka_noz_sprey_0_1_15ml/?origin=catalog,79.0
"Звездочка Тигровый бальзам для наружного применения, 4г",https://vitaexpress.ru/product/zvezdochka-tigrovyy-balzam-4g/?origin=catalog,150.0
"Звездочка Флю порошок д/р-ра для приема внутрь лимон, №10",https://vitaexpress.ru/product/zvezdochka-flyu-por-d-r-ra-15g-10-so-vkusom-limon/?origin=catalog,282.0
"Звездочка Флю порошок д/р-ра для приема внутрь лимон, №5",https://vitaexpress.ru/product/zvezdochka_flyu_poroshok_d_prig_r_ra_d_pr_vnutr_limon_5/?origin=catalog,282.0
"Звездочка Флю порошок д/р-ра для приема внутрь малина, №10",https://vitaexpress.ru/product/zvezdochka_flyu_poroshok_d_prig_r_ra_d_pr_vnutr_malina_10/?origin=catalog,339.0
"Звездочка Флю порошок д/сусп. для приема внутрь апельсин, №10",https://vitaexpress.ru/product/zvezdochka-flyu-por-d-r-ra-15g-10-so-vkusom-apels/?origin=catalog,282.0
"ЗОТТ таблетки для рассасывания, №30",https://vitaexpress.ru/product/zott_tabletki_dlya_rassasyvaniya_30/?origin=catalog,319.0
"Иардол капли ушные  3%+2%, 15мл",https://vitaexpress.ru/product/iardol_kapli_ushnye_3_2_15ml/?origin=catalog,128.0
"Ибупрофен Акос суспензия д/приема внутрь  апельсин 100мг/5мл, 100мл",https://vitaexpress.ru/product/ibuprofen_akos_suspenziya_d_priema_vnutr_apelsin_100mg_5ml_100ml/?origin=catalog,109.0
"Ибупрофен Акос суспензия д/приема внутрь клубника 100мг/5мл, 100мл",https://vitaexpress.ru/product/ibuprofen_akos_suspenziya_d_priema_vnutr_klubnika_100mg_5ml_100ml/?origin=catalog,109.0
"Ибупрофен суспензия д/приема внутрь апельсин 100мг/5мл, 200г",https://vitaexpress.ru/product/ibuprofen_suspenziya_apelsin_100_5mg_ml_200g/?origin=catalog,204.0
"Ибупрофен Форте суспензия д/приема внутрь апельсин 40мг/мл, 200г",https://vitaexpress.ru/product/ibuprofen_forte_suspenziya_d_priema_vnutr_apelsin_4_mg_ml_200g_160ml/?origin=catalog,322.0
"Ибупрофен Форте суспензия д/приема внутрь со вкусом клубники 40мг/мл, 100г",https://vitaexpress.ru/product/ibuprofen_forte_suspenziya_d_priema_vnutr_so_vkusom_klubniki_40mg_ml_80ml/?origin=catalog,161.0
